  00004227:  04                                              TNT N (1)
  00004228:  4d 8f b8 38 f8                                  TIP 0xf838b88f (2)
  0000422d:  04 00                                           TNT N (1)
  0000422f:  6d a0 e1 ce 75 b3 55 00                         TIP 0x55b375cee1a0 (3)
  00004238:  59 1c 00 00 00 00 00                            MTC 0x1c
  0000423f:  6d c0 7c 2d f8 53 7f 00                         TIP 0x7f53f82d7cc0 (3)
  00004248:  f0                                              TNT TTTNNN (6)
  00004249:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  0000424e:  59 1d                                           MTC 0x1d
  00004250:  0a                                              TNT NT (2)
  00004251:  4d 35 c9 2e f8                                  TIP 0xf82ec935 (2)
  00004256:  60 00                                           TNT TNNNN (5)
  00004258:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  0000425d:  06 00 00                                        TNT T (1)
  00004260:  4d a2 c9 2e f8                                  TIP 0xf82ec9a2 (2)
  00004265:  80                                              TNT NNNNNN (6)
  00004266:  04 00                                           TNT N (1)
  00004268:  59 1e                                           MTC 0x1e
  0000426a:  2d 58 d9                                        TIP 0xd958 (1)
  0000426d:  e2                                              TNT TTNNNT (6)
  0000426e:  fc 00                                           TNT TTTTTN (6)
  00004270:  2d a5 d5                                        TIP 0xd5a5 (1)
  00004273:  ac                                              TNT NTNTTN (6)
  00004274:  da                                              TNT TNTTNT (6)
  00004275:  50 00 00                                        TNT NTNNN (5)
  00004278:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  0000427d:  04                                              TNT N (1)
  0000427e:  59 1f                                           MTC 0x1f
  00004280:  f4                                              TNT TTTNTN (6)
  00004281:  d4                                              TNT TNTNTN (6)
  00004282:  04                                              TNT N (1)
  00004283:  4d d0 15 40 f8                                  TIP 0xf84015d0 (2)
  00004288:  32                                              TNT TNNT (4)
  00004289:  4d 62 56 30 f8                                  TIP 0xf8305662 (2)
  0000428e:  04 00                                           TNT N (1)
  00004290:  4d dd d7 2e f8                                  TIP 0xf82ed7dd (2)
  00004295:  10 00 00                                        TNT NNN (3)
  00004298:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  0000429d:  0a 00 00                                        TNT NT (2)
  000042a0:  4d c4 cf 2e f8                                  TIP 0xf82ecfc4 (2)
  000042a5:  08 00 00                                        TNT NN (2)
  000042a8:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  000042ad:  06 00 00                                        TNT T (1)
  000042b0:  4d 16 d0 2e f8                                  TIP 0xf82ed016 (2)
  000042b5:  84                                              TNT NNNNTN (6)
  000042b6:  0c 00                                           TNT TN (2)
  000042b8:  4d 6f 7d 2d f8                                  TIP 0xf82d7d6f (2)
  000042bd:  04 00                                           TNT N (1)
  000042bf:  6d 96 e1 ce 75 b3 55 00                         TIP 0x55b375cee196 (3)
  000042cf:  6d 40 b8 38 f8 53 7f 00                         TIP 0x7f53f838b840 (3)
  000042d8:  10                                              TNT NNN (3)
  000042d9:  01                                              TIP.PGD no ip
  000042da:  59 20                                           MTC 0x20
  000042dc:  59 21                                           MTC 0x21
  000042de:  59 22                                           MTC 0x22
  000042e0:  59 23                                           MTC 0x23
  000042e2:  59 24                                           MTC 0x24
  000042e4:  59 25                                           MTC 0x25
  000042e6:  59 26                                           MTC 0x26
  000042e8:  59 27                                           MTC 0x27
  000042ea:  59 28                                           MTC 0x28
  000042ec:  59 29                                           MTC 0x29
  000042ee:  59 2a                                           MTC 0x2a
  000042f0:  59 2b                                           MTC 0x2b
  000042f2:  59 2c                                           MTC 0x2c
  000042f4:  59 2d 00 00 00 00 00 00                         MTC 0x2d
  00004306:  19 b6 17 f9 a9 56 06 00                         TSC 0x656a9f917b6
  00004316:  02 73 54 87 00 46 00 00                         TMA CTC 0x8754 FC 0x46
  00004320:  59 55                                           MTC 0x55
  00004322:  02 03 2e 00                                     CBR 0x2e
  00004326:  59 56                                           MTC 0x56
  00004328:  59 57                                           MTC 0x57
  0000432a:  59 58                                           MTC 0x58
  0000432c:  59 59                                           MTC 0x59
  0000432e:  59 5a 00 00 00 00 00                            MTC 0x5a
  00004335:  99 01                                           MODE.Exec 64
  00004337:  71 e4 31 35 f8 53 7f 00                         TIP.PGE 0x7f53f83531e4 (3)
  00004340:  0c                                              TNT TN (2)
  00004341:  2d f7 8e                                        TIP 0x8ef7 (1)
  00004344:  04 00 00 00                                     TNT N (1)
  00004348:  4d 8f b8 38 f8                                  TIP 0xf838b88f (2)
  0000434d:  59 5b                                           MTC 0x5b
  0000434f:  04 00 00 00 00 00 00 00                         TNT N (1)
  00004357:  6d a0 e1 ce 75 b3 55 00                         TIP 0x55b375cee1a0 (3)
  00004367:  6d c0 7c 2d f8 53 7f 00                         TIP 0x7f53f82d7cc0 (3)
  00004370:  f0                                              TNT TTTNNN (6)
  00004371:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  00004376:  59 5c                                           MTC 0x5c
  00004378:  04                                              TNT N (1)
  00004379:  59 5d                                           MTC 0x5d
  0000437b:  06 00 00 00 00                                  TNT T (1)
  00004380:  4d 35 c9 2e f8                                  TIP 0xf82ec935 (2)
  00004385:  60 00 00                                        TNT TNNNN (5)
  00004388:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  0000438d:  06 00 00                                        TNT T (1)
  00004390:  4d a2 c9 2e f8                                  TIP 0xf82ec9a2 (2)
  00004395:  80                                              TNT NNNNNN (6)
  00004396:  04 00                                           TNT N (1)
  00004398:  2d 58 d9                                        TIP 0xd958 (1)
  0000439b:  e2                                              TNT TTNNNT (6)
  0000439c:  0e                                              TNT TT (2)
  0000439d:  59 5e                                           MTC 0x5e
  0000439f:  3c                                              TNT TTTN (4)
  000043a0:  2d a5 d5                                        TIP 0xd5a5 (1)
  000043a3:  ac                                              TNT NTNTTN (6)
  000043a4:  da                                              TNT TNTTNT (6)
  000043a5:  50 00 00                                        TNT NTNNN (5)
  000043a8:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  000043ad:  ba                                              TNT NTTTNT (6)
  000043ae:  aa                                              TNT NTNTNT (6)
  000043af:  08                                              TNT NN (2)
  000043b0:  4d d0 15 40 f8                                  TIP 0xf84015d0 (2)
  000043b5:  32 00 00                                        TNT TNNT (4)
  000043b8:  4d 62 56 30 f8                                  TIP 0xf8305662 (2)
  000043bd:  04 00 00                                        TNT N (1)
  000043c0:  4d dd d7 2e f8                                  TIP 0xf82ed7dd (2)
  000043c5:  10 00 00                                        TNT NNN (3)
  000043c8:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  000043cd:  0a 00 00                                        TNT NT (2)
  000043d0:  4d c4 cf 2e f8                                  TIP 0xf82ecfc4 (2)
  000043d5:  08 00 00                                        TNT NN (2)
  000043d8:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  000043dd:  06 00 00                                        TNT T (1)
  000043e0:  4d 16 d0 2e f8                                  TIP 0xf82ed016 (2)
  000043e5:  84                                              TNT NNNNTN (6)
  000043e6:  0c 00                                           TNT TN (2)
  000043e8:  4d 6f 7d 2d f8                                  TIP 0xf82d7d6f (2)
  000043ed:  04 00                                           TNT N (1)
  000043ef:  6d 96 e1 ce 75 b3 55 00                         TIP 0x55b375cee196 (3)
  000043ff:  6d 40 b8 38 f8 53 7f 00                         TIP 0x7f53f838b840 (3)
  00004408:  10                                              TNT NNN (3)
  00004409:  01                                              TIP.PGD no ip
  0000440a:  59 5f                                           MTC 0x5f
  0000440c:  59 60                                           MTC 0x60
  0000440e:  59 61                                           MTC 0x61
  00004410:  59 62                                           MTC 0x62
  00004412:  59 63                                           MTC 0x63
  00004414:  59 64                                           MTC 0x64
  00004416:  59 65                                           MTC 0x65
  00004418:  59 66                                           MTC 0x66
  0000441a:  59 67                                           MTC 0x67
  0000441c:  59 68                                           MTC 0x68
  0000441e:  59 69                                           MTC 0x69
  00004420:  59 6a                                           MTC 0x6a
  00004422:  59 6b                                           MTC 0x6b
  00004424:  59 6c 00 00 00 00 00 00                         MTC 0x6c
  00004430:  59 95 00 00 00 00                               MTC 0x95
  00004436:  19 da 1a ff a9 56 06 00                         TSC 0x656a9ff1ada
  00004446:  02 73 94 95 00 6a 00 00                         TMA CTC 0x9594 FC 0x6a
  00004450:  02 03 2e 00                                     CBR 0x2e
  00004454:  59 96                                           MTC 0x96
  00004456:  59 97                                           MTC 0x97
  00004458:  59 98                                           MTC 0x98
  0000445a:  59 99                                           MTC 0x99
  0000445c:  59 9a 00 00 00 00 00 00                         MTC 0x9a
  00004465:  99 01                                           MODE.Exec 64
  00004467:  71 e4 31 35 f8 53 7f 00                         TIP.PGE 0x7f53f83531e4 (3)
  00004470:  0c                                              TNT TN (2)
  00004471:  2d f7 8e                                        TIP 0x8ef7 (1)
  00004474:  04 00 00 00                                     TNT N (1)
  00004478:  4d 8f b8 38 f8                                  TIP 0xf838b88f (2)
  0000447d:  59 9b                                           MTC 0x9b
  0000447f:  04 00 00 00 00 00 00 00                         TNT N (1)
  00004487:  6d a0 e1 ce 75 b3 55 00                         TIP 0x55b375cee1a0 (3)
  00004497:  6d c0 7c 2d f8 53 7f 00                         TIP 0x7f53f82d7cc0 (3)
  000044a0:  f0                                              TNT TTTNNN (6)
  000044a1:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  000044a6:  59 9c                                           MTC 0x9c
  000044a8:  59 9d                                           MTC 0x9d
  000044aa:  0a                                              TNT NT (2)
  000044ab:  4d 35 c9 2e f8                                  TIP 0xf82ec935 (2)
  000044b0:  60                                              TNT TNNNN (5)
  000044b1:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  000044b6:  06 00                                           TNT T (1)
  000044b8:  4d a2 c9 2e f8                                  TIP 0xf82ec9a2 (2)
  000044bd:  80                                              TNT NNNNNN (6)
  000044be:  04 00                                           TNT N (1)
  000044c0:  2d 58 d9                                        TIP 0xd958 (1)
  000044c3:  e2                                              TNT TTNNNT (6)
  000044c4:  59 9e                                           MTC 0x9e
  000044c6:  fc 00                                           TNT TTTTTN (6)
  000044c8:  2d a5 d5                                        TIP 0xd5a5 (1)
  000044cb:  ac                                              TNT NTNTTN (6)
  000044cc:  da                                              TNT TNTTNT (6)
  000044cd:  50 00 00                                        TNT NTNNN (5)
  000044d0:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  000044d5:  ba                                              TNT NTTTNT (6)
  000044d6:  aa                                              TNT NTNTNT (6)
  000044d7:  08                                              TNT NN (2)
  000044d8:  4d d0 15 40 f8                                  TIP 0xf84015d0 (2)
  000044dd:  32 00 00                                        TNT TNNT (4)
  000044e0:  4d 62 56 30 f8                                  TIP 0xf8305662 (2)
  000044e5:  04 00 00                                        TNT N (1)
  000044e8:  4d dd d7 2e f8                                  TIP 0xf82ed7dd (2)
  000044ed:  10 00 00                                        TNT NNN (3)
  000044f0:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  000044f5:  0a 00 00                                        TNT NT (2)
  000044f8:  4d c4 cf 2e f8                                  TIP 0xf82ecfc4 (2)
  000044fd:  08 00 00                                        TNT NN (2)
  00004500:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  00004505:  06 00 00                                        TNT T (1)
  00004508:  4d 16 d0 2e f8                                  TIP 0xf82ed016 (2)
  0000450d:  84                                              TNT NNNNTN (6)
  0000450e:  0c 00                                           TNT TN (2)
  00004510:  4d 6f 7d 2d f8                                  TIP 0xf82d7d6f (2)
  00004515:  04 00                                           TNT N (1)
  00004517:  6d 96 e1 ce 75 b3 55 00                         TIP 0x55b375cee196 (3)
  00004527:  6d 40 b8 38 f8 53 7f 00                         TIP 0x7f53f838b840 (3)
  00004530:  10                                              TNT NNN (3)
  00004531:  59 9f                                           MTC 0x9f
  00004533:  01                                              TIP.PGD no ip
  00004534:  59 a0                                           MTC 0xa0
  00004536:  59 a1                                           MTC 0xa1
  00004538:  59 a2                                           MTC 0xa2
  0000453a:  59 a3                                           MTC 0xa3
  0000453c:  59 a4                                           MTC 0xa4
  0000453e:  59 a5                                           MTC 0xa5
  00004540:  59 a6                                           MTC 0xa6
  00004542:  59 a7                                           MTC 0xa7
  00004544:  59 a8                                           MTC 0xa8
  00004546:  59 a9                                           MTC 0xa9
  00004548:  59 aa                                           MTC 0xaa
  0000454a:  59 ab                                           MTC 0xab
  0000454c:  59 ac 00 00                                     MTC 0xac
  00004550:  59 d4 00 00 00 00                               MTC 0xd4
  00004556:  19 86 1d 05 aa 56 06 00                         TSC 0x656aa051d86
  00004566:  02 73 d4 a3 00 16 00 00                         TMA CTC 0xa3d4 FC 0x16
  00004570:  02 03 2e 00                                     CBR 0x2e
  00004574:  59 d5                                           MTC 0xd5
  00004576:  59 d6                                           MTC 0xd6
  00004578:  59 d7                                           MTC 0xd7
  0000457a:  59 d8                                           MTC 0xd8
  0000457c:  59 d9 00 00 00 00 00 00                         MTC 0xd9
  00004585:  99 01                                           MODE.Exec 64
  00004587:  71 e4 31 35 f8 53 7f 00                         TIP.PGE 0x7f53f83531e4 (3)
  00004590:  59 da                                           MTC 0xda
  00004592:  0c                                              TNT TN (2)
  00004593:  2d f7 8e                                        TIP 0x8ef7 (1)
  00004596:  04 00                                           TNT N (1)
  00004598:  4d 8f b8 38 f8                                  TIP 0xf838b88f (2)
  0000459d:  04 00                                           TNT N (1)
  0000459f:  6d a0 e1 ce 75 b3 55 00                         TIP 0x55b375cee1a0 (3)
  000045af:  6d c0 7c 2d f8 53 7f 00                         TIP 0x7f53f82d7cc0 (3)
  000045b8:  f0                                              TNT TTTNNN (6)
  000045b9:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  000045be:  59 dc                                           MTC 0xdc
  000045c0:  04                                              TNT N (1)
  000045c1:  59 dd                                           MTC 0xdd
  000045c3:  06 00 00 00 00                                  TNT T (1)
  000045c8:  4d 35 c9 2e f8                                  TIP 0xf82ec935 (2)
  000045cd:  60 00 00                                        TNT TNNNN (5)
  000045d0:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  000045d5:  06 00 00                                        TNT T (1)
  000045d8:  4d a2 c9 2e f8                                  TIP 0xf82ec9a2 (2)
  000045dd:  80                                              TNT NNNNNN (6)
  000045de:  04 00                                           TNT N (1)
  000045e0:  2d 58 d9                                        TIP 0xd958 (1)
  000045e3:  e2                                              TNT TTNNNT (6)
  000045e4:  0e                                              TNT TT (2)
  000045e5:  59 de                                           MTC 0xde
  000045e7:  3c                                              TNT TTTN (4)
  000045e8:  2d a5 d5                                        TIP 0xd5a5 (1)
  000045eb:  ac                                              TNT NTNTTN (6)
  000045ec:  da                                              TNT TNTTNT (6)
  000045ed:  50 00 00                                        TNT NTNNN (5)
  000045f0:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  000045f5:  ba                                              TNT NTTTNT (6)
  000045f6:  aa                                              TNT NTNTNT (6)
  000045f7:  08                                              TNT NN (2)
  000045f8:  4d d0 15 40 f8                                  TIP 0xf84015d0 (2)
  000045fd:  32 00 00                                        TNT TNNT (4)
  00004600:  4d 62 56 30 f8                                  TIP 0xf8305662 (2)
  00004605:  04 00 00                                        TNT N (1)
  00004608:  4d dd d7 2e f8                                  TIP 0xf82ed7dd (2)
  0000460d:  10 00 00                                        TNT NNN (3)
  00004610:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  00004615:  0a 00 00                                        TNT NT (2)
  00004618:  4d c4 cf 2e f8                                  TIP 0xf82ecfc4 (2)
  0000461d:  08 00 00                                        TNT NN (2)
  00004620:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  00004625:  06 00 00                                        TNT T (1)
  00004628:  4d 16 d0 2e f8                                  TIP 0xf82ed016 (2)
  0000462d:  84                                              TNT NNNNTN (6)
  0000462e:  0c 00                                           TNT TN (2)
  00004630:  4d 6f 7d 2d f8                                  TIP 0xf82d7d6f (2)
  00004635:  04 00                                           TNT N (1)
  00004637:  6d 96 e1 ce 75 b3 55 00                         TIP 0x55b375cee196 (3)
  00004647:  6d 40 b8 38 f8 53 7f 00                         TIP 0x7f53f838b840 (3)
  00004650:  10                                              TNT NNN (3)
  00004651:  59 df                                           MTC 0xdf
  00004653:  01                                              TIP.PGD no ip
  00004654:  59 e0                                           MTC 0xe0
  00004656:  59 e1                                           MTC 0xe1
  00004658:  59 e2                                           MTC 0xe2
  0000465a:  59 e3                                           MTC 0xe3
  0000465c:  59 e4                                           MTC 0xe4
  0000465e:  59 e5                                           MTC 0xe5
  00004660:  59 e6                                           MTC 0xe6
  00004662:  59 e7                                           MTC 0xe7
  00004664:  59 e8                                           MTC 0xe8
  00004666:  59 e9                                           MTC 0xe9
  00004668:  59 ea                                           MTC 0xea
  0000466a:  59 eb                                           MTC 0xeb
  0000466c:  59 ec                                           MTC 0xec
  0000466e:  59 ed 00 00 00 00 00 00                         MTC 0xed
  00004676:  19 e6 1f 0b aa 56 06 00                         TSC 0x656aa0b1fe6
  00004686:  02 73 12 b2 00 4e 00 00                         TMA CTC 0xb212 FC 0x4e
  00004690:  59 13                                           MTC 0x13
  00004692:  02 03 2e 00                                     CBR 0x2e
  00004696:  59 14                                           MTC 0x14
  00004698:  59 15                                           MTC 0x15
  0000469a:  59 16                                           MTC 0x16
  0000469c:  59 17 00 00 00 00 00 00                         MTC 0x17
  000046a5:  99 01                                           MODE.Exec 64
  000046a7:  71 e4 31 35 f8 53 7f 00                         TIP.PGE 0x7f53f83531e4 (3)
  000046b0:  0c                                              TNT TN (2)
  000046b1:  2d f7 8e                                        TIP 0x8ef7 (1)
  000046b4:  04 00 00 00                                     TNT N (1)
  000046b8:  4d 8f b8 38 f8                                  TIP 0xf838b88f (2)
  000046bd:  59 18                                           MTC 0x18
  000046bf:  04 00 00 00 00 00 00 00                         TNT N (1)
  000046c7:  6d a0 e1 ce 75 b3 55 00                         TIP 0x55b375cee1a0 (3)
  000046d7:  6d c0 7c 2d f8 53 7f 00                         TIP 0x7f53f82d7cc0 (3)
  000046e0:  f0                                              TNT TTTNNN (6)
  000046e1:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  000046e6:  59 19                                           MTC 0x19
  000046e8:  59 1a                                           MTC 0x1a
  000046ea:  0a                                              TNT NT (2)
  000046eb:  4d 35 c9 2e f8                                  TIP 0xf82ec935 (2)
  000046f0:  60                                              TNT TNNNN (5)
  000046f1:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  000046f6:  06 00                                           TNT T (1)
  000046f8:  4d a2 c9 2e f8                                  TIP 0xf82ec9a2 (2)
  000046fd:  80                                              TNT NNNNNN (6)
  000046fe:  04 00                                           TNT N (1)
  00004700:  2d 58 d9                                        TIP 0xd958 (1)
  00004703:  38                                              TNT TTNN (4)
  00004704:  59 1b                                           MTC 0x1b
  00004706:  be                                              TNT NTTTTT (6)
  00004707:  0c                                              TNT TN (2)
  00004708:  2d a5 d5                                        TIP 0xd5a5 (1)
  0000470b:  ac                                              TNT NTNTTN (6)
  0000470c:  da                                              TNT TNTTNT (6)
  0000470d:  50 00 00                                        TNT NTNNN (5)
  00004710:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  00004715:  ba                                              TNT NTTTNT (6)
  00004716:  aa                                              TNT NTNTNT (6)
  00004717:  08                                              TNT NN (2)
  00004718:  4d d0 15 40 f8                                  TIP 0xf84015d0 (2)
  0000471d:  32 00 00                                        TNT TNNT (4)
  00004720:  4d 62 56 30 f8                                  TIP 0xf8305662 (2)
  00004725:  04 00 00                                        TNT N (1)
  00004728:  4d dd d7 2e f8                                  TIP 0xf82ed7dd (2)
  0000472d:  10 00 00                                        TNT NNN (3)
  00004730:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  00004735:  0a 00 00                                        TNT NT (2)
  00004738:  4d c4 cf 2e f8                                  TIP 0xf82ecfc4 (2)
  0000473d:  08 00 00                                        TNT NN (2)
  00004740:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  00004745:  06 00 00                                        TNT T (1)
  00004748:  4d 16 d0 2e f8                                  TIP 0xf82ed016 (2)
  0000474d:  84                                              TNT NNNNTN (6)
  0000474e:  0c 00                                           TNT TN (2)
  00004750:  4d 6f 7d 2d f8                                  TIP 0xf82d7d6f (2)
  00004755:  04 00                                           TNT N (1)
  00004757:  6d 96 e1 ce 75 b3 55 00                         TIP 0x55b375cee196 (3)
  00004767:  6d 40 b8 38 f8 53 7f 00                         TIP 0x7f53f838b840 (3)
  00004770:  10                                              TNT NNN (3)
  00004771:  59 1c                                           MTC 0x1c
  00004773:  01                                              TIP.PGD no ip
  00004774:  59 1d                                           MTC 0x1d
  00004776:  59 1e                                           MTC 0x1e
  00004778:  59 1f                                           MTC 0x1f
  0000477a:  59 20                                           MTC 0x20
  0000477c:  59 21                                           MTC 0x21
  0000477e:  59 22                                           MTC 0x22
  00004780:  59 23                                           MTC 0x23
  00004782:  59 24                                           MTC 0x24
  00004784:  59 25                                           MTC 0x25
  00004786:  59 26                                           MTC 0x26
  00004788:  59 27                                           MTC 0x27
  0000478a:  59 28                                           MTC 0x28
  0000478c:  59 29 00 00 00 00 00 00                         MTC 0x29
  00004796:  19 96 21 11 aa 56 06 00                         TSC 0x656aa112196
  000047a6:  02 73 4f c0 00 42 00 00                         TMA CTC 0xc04f FC 0x42
  000047b0:  59 50                                           MTC 0x50
  000047b2:  02 03 2e 00                                     CBR 0x2e
  000047b6:  59 51                                           MTC 0x51
  000047b8:  59 52                                           MTC 0x52
  000047ba:  59 53                                           MTC 0x53
  000047bc:  59 54 00 00 00 00 00 00                         MTC 0x54
  000047c5:  99 01                                           MODE.Exec 64
  000047c7:  71 e4 31 35 f8 53 7f 00                         TIP.PGE 0x7f53f83531e4 (3)
  000047d0:  0c                                              TNT TN (2)
  000047d1:  2d f7 8e                                        TIP 0x8ef7 (1)
  000047d4:  04 00 00 00                                     TNT N (1)
  000047d8:  4d 8f b8 38 f8                                  TIP 0xf838b88f (2)
  000047dd:  59 55                                           MTC 0x55
  000047df:  04 00 00 00 00 00 00 00                         TNT N (1)
  000047e7:  6d a0 e1 ce 75 b3 55 00                         TIP 0x55b375cee1a0 (3)
  000047f7:  6d c0 7c 2d f8 53 7f 00                         TIP 0x7f53f82d7cc0 (3)
  00004800:  0e                                              TNT TT (2)
  00004801:  59 56                                           MTC 0x56
  00004803:  30 00 00 00 00                                  TNT TNNN (4)
  00004808:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  0000480d:  59 57                                           MTC 0x57
  0000480f:  0a                                              TNT NT (2)
  00004810:  4d 35 c9 2e f8                                  TIP 0xf82ec935 (2)
  00004815:  60 00 00                                        TNT TNNNN (5)
  00004818:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  0000481d:  06 00 00                                        TNT T (1)
  00004820:  4d a2 c9 2e f8                                  TIP 0xf82ec9a2 (2)
  00004825:  80                                              TNT NNNNNN (6)
  00004826:  04 00                                           TNT N (1)
  00004828:  2d 58 d9                                        TIP 0xd958 (1)
  0000482b:  0e                                              TNT TT (2)
  0000482c:  59 58                                           MTC 0x58
  0000482e:  8e                                              TNT NNNTTT (6)
  0000482f:  3c                                              TNT TTTN (4)
  00004830:  2d a5 d5                                        TIP 0xd5a5 (1)
  00004833:  ac                                              TNT NTNTTN (6)
  00004834:  da                                              TNT TNTTNT (6)
  00004835:  50 00 00                                        TNT NTNNN (5)
  00004838:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  0000483d:  ba                                              TNT NTTTNT (6)
  0000483e:  aa                                              TNT NTNTNT (6)
  0000483f:  08                                              TNT NN (2)
  00004840:  4d d0 15 40 f8                                  TIP 0xf84015d0 (2)
  00004845:  32 00 00                                        TNT TNNT (4)
  00004848:  4d 62 56 30 f8                                  TIP 0xf8305662 (2)
  0000484d:  04 00 00                                        TNT N (1)
  00004850:  4d dd d7 2e f8                                  TIP 0xf82ed7dd (2)
  00004855:  10 00 00                                        TNT NNN (3)
  00004858:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  0000485d:  0a 00 00                                        TNT NT (2)
  00004860:  4d c4 cf 2e f8                                  TIP 0xf82ecfc4 (2)
  00004865:  08 00 00                                        TNT NN (2)
  00004868:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  0000486d:  06 00 00                                        TNT T (1)
  00004870:  4d 16 d0 2e f8                                  TIP 0xf82ed016 (2)
  00004875:  84                                              TNT NNNNTN (6)
  00004876:  0c 00                                           TNT TN (2)
  00004878:  4d 6f 7d 2d f8                                  TIP 0xf82d7d6f (2)
  0000487d:  04 00                                           TNT N (1)
  0000487f:  6d 96 e1 ce 75 b3 55 00                         TIP 0x55b375cee196 (3)
  0000488f:  6d 40 b8 38 f8 53 7f 00                         TIP 0x7f53f838b840 (3)
  00004898:  59 59                                           MTC 0x59
  0000489a:  10                                              TNT NNN (3)
  0000489b:  01                                              TIP.PGD no ip
  0000489c:  59 5a                                           MTC 0x5a
  0000489e:  59 5b                                           MTC 0x5b
  000048a0:  59 5c                                           MTC 0x5c
  000048a2:  59 5d                                           MTC 0x5d
  000048a4:  59 5e                                           MTC 0x5e
  000048a6:  59 5f                                           MTC 0x5f
  000048a8:  59 60                                           MTC 0x60
  000048aa:  59 61                                           MTC 0x61
  000048ac:  59 62                                           MTC 0x62
  000048ae:  59 63                                           MTC 0x63
  000048b0:  59 64                                           MTC 0x64
  000048b2:  59 65                                           MTC 0x65
  000048b4:  59 66 00 00 00 00 00 00                         MTC 0x66
  000048c6:  19 5a 23 17 aa 56 06 00                         TSC 0x656aa17235a
  000048d6:  02 73 8c ce 00 4a 00 00                         TMA CTC 0xce8c FC 0x4a
  000048e0:  59 8d                                           MTC 0x8d
  000048e2:  02 03 2e 00                                     CBR 0x2e
  000048e6:  59 8e                                           MTC 0x8e
  000048e8:  59 8f                                           MTC 0x8f
  000048ea:  59 90                                           MTC 0x90
  000048ec:  59 91 00 00 00 00 00 00                         MTC 0x91
  000048f5:  99 01                                           MODE.Exec 64
  000048f7:  71 e4 31 35 f8 53 7f 00                         TIP.PGE 0x7f53f83531e4 (3)
  00004900:  0c                                              TNT TN (2)
  00004901:  2d f7 8e                                        TIP 0x8ef7 (1)
  00004904:  04 00 00 00                                     TNT N (1)
  00004908:  4d 8f b8 38 f8                                  TIP 0xf838b88f (2)
  0000490d:  59 92                                           MTC 0x92
  0000490f:  04 00 00 00 00 00 00 00                         TNT N (1)
  00004917:  6d a0 e1 ce 75 b3 55 00                         TIP 0x55b375cee1a0 (3)
  00004927:  6d c0 7c 2d f8 53 7f 00                         TIP 0x7f53f82d7cc0 (3)
  00004930:  f0                                              TNT TTTNNN (6)
  00004931:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  00004936:  59 93                                           MTC 0x93
  00004938:  59 94                                           MTC 0x94
  0000493a:  0a                                              TNT NT (2)
  0000493b:  4d 35 c9 2e f8                                  TIP 0xf82ec935 (2)
  00004940:  60                                              TNT TNNNN (5)
  00004941:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  00004946:  06 00                                           TNT T (1)
  00004948:  4d a2 c9 2e f8                                  TIP 0xf82ec9a2 (2)
  0000494d:  80                                              TNT NNNNNN (6)
  0000494e:  04 00                                           TNT N (1)
  00004950:  2d 58 d9                                        TIP 0xd958 (1)
  00004953:  38                                              TNT TTNN (4)
  00004954:  59 95                                           MTC 0x95
  00004956:  be                                              TNT NTTTTT (6)
  00004957:  0c                                              TNT TN (2)
  00004958:  2d a5 d5                                        TIP 0xd5a5 (1)
  0000495b:  ac                                              TNT NTNTTN (6)
  0000495c:  da                                              TNT TNTTNT (6)
  0000495d:  50 00 00                                        TNT NTNNN (5)
  00004960:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  00004965:  ba                                              TNT NTTTNT (6)
